x,y,z,i,Timestamp,Id. Packet
-0.397119104862213,-1.1480655670166,0.350611537694931,29,3410237594232,7786
-0.394480109214783,-1.13521993160248,0.423805832862854,29,3410237686896,7786
-0.674027860164642,-1.92390036582947,0.967720985412598,28,3410237853216,7786
-0.668902635574341,-1.90904939174652,0.963954985141754,31,3410237855592,7786
-0.604002594947815,-1.71902811527252,0.949555218219757,29,3410237912616,7786
NaN,NaN,NaN,NaN,NaN,NaN
-0.56223452091217,-1.59663724899292,0.943960964679718,85,3410237957760,7786
-0.47809562087059,-1.35129296779633,0.91819030046463,75,3410238055176,7786
-0.47741574048996,-1.34813046455383,0.940336942672729,35,3410238074184,7786
NaN,NaN,NaN,NaN,NaN,NaN
-0.488165378570557,-1.37390685081482,1.05150306224823,88,3410238143088,7786
-0.629197657108307,-1.76296210289001,1.52252089977264,16,3410238235752,7786
-0.960393905639648,-2.68057036399841,2.56591582298279,42,3410238316536,7786
-0.826311051845551,-2.30007386207581,2.36590719223022,23,3410238373560,7786
-0.792263448238373,-2.20281457901001,2.33464288711548,114,3410238397320,7786
-0.0289196688681841,-0.0778693035244942,3.02286267280579,54,3410239609080,7786
-0.0257784258574247,-0.0696160867810249,3.03011894226074,35,3410239613832,7786
-0.0142534449696541,-0.0393122471868992,2.97161197662354,60,3410239630464,7786
0.00803791731595993,0.0190447196364403,3.04734826087952,47,3410239663728,7786
0.105182148516178,0.27155077457428,3.01994705200195,20,3410239806288,7786
NaN,NaN,NaN,NaN,NaN,NaN
0.106888651847839,0.275957107543945,3.0218403339386,26,3410239808664,7786
0.108765095472336,0.280801266431808,3.02838611602783,28,3410239811040,7786
0.126665040850639,0.326950699090958,3.02246570587158,24,3410239837176,7786
0.174180746078491,0.44892942905426,3.00913310050964,26,3410239906080,7786
0.210845425724983,0.542548060417175,3.0032377243042,34,3410239958352,7786
0.802406847476959,2.00469779968262,2.90170216560364,26,3410240673528,7786
0.817570805549622,2.04132294654846,2.90048122406006,32,3410240687784,7786
0.839847683906555,2.09500455856323,2.89567446708679,31,3410240709168,7786
NaN,NaN,NaN,NaN,NaN,NaN
0.736041605472565,1.83002400398254,2.2959885597229,34,3410240785200,7786
0.794662415981293,1.96947848796844,2.2527551651001,47,3410240858856,7786
0.818431615829468,2.02400779724121,2.17531824111938,48,3410240908752,7786
NaN,NaN,NaN,NaN,NaN,NaN
1.16140019893646,2.86421012878418,2.84125781059265,32,3410240972904,7786
NaN,NaN,NaN,NaN,NaN,NaN
1.29230690002441,3.17461514472961,2.81031918525696,26,3410241063192,7786
1.3706226348877,3.36008644104004,2.79885482788086,25,3410241110712,7786
1.4315744638443,3.50410556793213,2.78684043884277,25,3410241146352,7786
1.51720881462097,3.70647644996643,2.77734923362732,23,3410241191496,7786
1.52790915966034,3.73185062408447,2.77869129180908,25,3410241196248,7786
1.58709537982941,3.86965322494507,2.72847461700439,22,3410241236640,7786
1.58032011985779,3.84563255310059,2.54756450653076,25,3410241281784,7786
1.57979488372803,3.84238433837891,2.50323820114136,26,3410241293664,7786
NaN,NaN,NaN,NaN,NaN,NaN
1.50691592693329,3.65051507949829,2.07716488838196,51,3410241386328,7786
1.96807134151459,4.75014400482178,2.36167907714844,29,3410241471864,7786
1.96405422687531,4.72112226486206,1.98915195465088,30,3410241566904,7786
1.95686817169189,4.68279600143433,1.60036623477936,32,3410241671448,7786
NaN,NaN,NaN,NaN,NaN,NaN
1.95232892036438,4.65484714508057,1.29878270626068,34,3410241756984,7786
1.94771730899811,4.63065528869629,1.07144892215729,34,3410241823512,7786
1.94449865818024,4.60427331924438,0.758221507072449,34,3410241918552,7786
1.9409955739975,4.58713531494141,0.61199551820755,34,3410241963696,7786
1.94412875175476,4.59314346313477,0.590214371681213,35,3410241970824,7786
1.93739891052246,4.57353591918945,0.527835130691528,36,3410241989832,7786
1.93986856937408,4.57473134994507,0.453319370746613,37,3410242013592,7786
NaN,NaN,NaN,NaN,NaN,NaN
1.93748474121094,4.55710411071777,0.258978873491287,32,3410242075368,7786
1.92126893997192,4.49982309341431,-0.050422016531229,137,3410242175160,7786
1.9116268157959,4.46145391464233,-0.303439289331436,38,3410242258320,7786
1.91382849216461,4.45939207077026,-0.41966712474823,39,3410242296336,7786
1.80014026165009,4.19026231765747,-0.462929457426071,33,3410242320096,7786
NaN,NaN,NaN,NaN,NaN,NaN
1.80127322673798,4.19205474853516,-0.476877748966217,26,3410242324848,7786
1.89495956897736,4.39545249938965,-0.739530265331268,134,3410242403256,7786
1.39966881275177,3.23843550682068,-0.68041855096817,8,3410242462656,7786
1.23051738739014,2.84391570091248,-0.650458037853241,7,3410242488792,7786
NaN,NaN,NaN,NaN,NaN,NaN
1.04326212406158,2.40725994110107,-0.616342425346375,11,3410242526808,7786
0.814366519451141,1.87381219863892,-0.570823311805725,22,3410242593336,7786
0.642359256744385,1.47298860549927,-0.538025438785553,18,3410242674120,7786
0.527115643024445,1.20447945594788,-0.51784074306488,25,3410242757280,7786
0.50246649980545,1.14700198173523,-0.514881014823914,26,3410242781040,7786
NaN,NaN,NaN,NaN,NaN,NaN
-0.563449144363403,-1.10287880897522,-0.302697449922562,19,3410246789352,7786
-0.551213324069977,-1.07270896434784,-0.175413727760315,4,3410246941416,7786
-0.552770435810089,-1.06642377376556,-2.9975364668644e-05,9,3410247171888,7786
-0.562908351421356,-1.06282877922058,0.457122266292572,43,3410247751632,7786
NaN,NaN,NaN,NaN,NaN,NaN
-2.17245554924011,-4.0641450881958,2.64482259750366,16,3410248003488,7786
-1.59576761722565,-2.95381426811218,2.8515796661377,15,3410248295736,7786
-1.77833092212677,-3.28639364242554,3.36028575897217,13,3410248340880,7786
-1.78123450279236,-3.29119658470154,3.38553380966187,14,3410248345632,7786
-1.65136063098907,-3.0434250831604,3.42572736740112,14,3410248416912,7786
-1.64685499668121,-3.03486299514771,3.42634296417236,14,3410248419288,7786
NaN,NaN,NaN,NaN,NaN,NaN
-0.566775441169739,-1.04331231117249,1.22469437122345,18,3410248450176,7786
-0.522140562534332,-0.958786308765411,1.22798800468445,28,3410248519080,7786
-0.507635891437531,-0.931363165378571,1.2294784784317,24,3410248542840,7786
-0.0394863784313202,-0.0710853487253189,3.01646900177002,48,3410249635800,7786
-0.0170552656054497,-0.0314963012933731,2.96934866905212,41,3410249659560,7786
0.0386253446340561,0.0663881450891495,3.05113482475281,40,3410249718960,7786
0.141595155000687,0.246410876512527,3.02531862258911,22,3410249828256,7786
0.219717115163803,0.382060974836349,3.00177216529846,25,3410249911416,7786
0.255754917860031,0.44437113404274,2.99388217926025,34,3410249949432,7786
0.239450916647911,0.415854901075363,2.61447644233704,43,3410249968440,7786
0.604417502880096,1.03274416923523,2.15103149414062,36,3410250488784,7786
0.616291522979736,1.05235993862152,2.13204884529114,32,3410250507792,7786
0.750710725784302,1.27634465694427,2.16438937187195,31,3410250636096,7786
0.751045644283295,1.27681124210358,2.15832042694092,33,3410250638472,7786
NaN,NaN,NaN,NaN,NaN,NaN
1.04562091827393,1.77488076686859,2.82655954360962,24,3410250683616,7786
1.15594041347504,1.95691514015198,2.81669545173645,25,3410250762024,7786
NaN,NaN,NaN,NaN,NaN,NaN
1.17918372154236,1.99497210979462,2.80294966697693,29,3410250781032,7786
1.23295187950134,2.08323693275452,2.7898211479187,29,3410250819048,7786
1.27681362628937,2.15525007247925,2.78484606742859,29,3410250847560,7786
1.41906750202179,2.38799977302551,2.75703287124634,31,3410250937848,7786
1.51724147796631,2.5482349395752,2.74021530151367,31,3410250994872,7786
1.58761823177338,2.66275358200073,2.72218894958496,30,3410251035264,7786
1.59204375743866,2.66995906829834,2.72142434120178,30,3410251037640,7786
1.68916928768158,2.82778406143188,2.69824719429016,29,3410251089912,7786
1.86395585536957,3.11152219772339,2.66793251037598,26,3410251173072,7786
2.0249490737915,3.37258195877075,2.64808511734009,15,3410251239600,7786
2.0361065864563,3.39088916778564,2.65396451950073,12,3410251241976,7786
2.07441902160645,3.45244669914246,2.63355588912964,15,3410251260984,7786
NaN,NaN,NaN,NaN,NaN,NaN
2.15045785903931,3.57230973243713,2.52681851387024,25,3410251315632,7786
2.1453263759613,3.55828309059143,2.35983061790466,22,3410251360776,7786
2.13960075378418,3.54445910453796,2.23060011863708,21,3410251396416,7786
NaN,NaN,NaN,NaN,NaN,NaN
2.63637018203735,4.34366226196289,2.11469721794128,29,3410251555608,7786
2.63477039337158,4.33784961700439,2.03289866447449,29,3410251576992,7786
2.63709664344788,4.33920764923096,1.97266292572021,28,3410251593624,7786
2.62540102005005,4.30348205566406,1.56238901615143,33,3410251705296,7786
2.61873054504395,4.28522539138794,1.38590085506439,34,3410251755192,7786
2.60726857185364,4.2533106803894,1.07721257209778,38,3410251845480,7786
2.60269403457642,4.23206949234009,0.766542851924896,36,3410251940520,7786
2.60042214393616,4.22631454467773,0.72025990486145,36,3410251954776,7786
2.59906482696533,4.21519613265991,0.523956954479218,42,3410252016552,7786
2.59742784500122,4.21185636520386,0.508663773536682,41,3410252021304,7786
2.60065793991089,4.21640920639038,0.494327247142792,42,3410252026056,7786
2.5948383808136,4.2004861831665,0.351910293102264,24,3410252071200,7786
2.02564239501953,3.2729606628418,0.142083138227463,50,3410252125848,7786
2.00239205360413,3.23092985153198,0.0440011061728001,64,3410252166240,7786
1.98442101478577,3.19803500175476,-0.0405253060162067,67,3410252201880,7786
1.99517130851746,3.20623421669006,-0.23784114420414,45,3410252285040,7786
2.55734014511108,4.0956449508667,-0.608966946601868,100,3410252384832,7786
2.34446501731873,3.74466323852539,-0.77936851978302,39,3410252463240,7786
1.8410952091217,2.93206906318665,-0.804185509681702,5,3410252548776,7786
1.66460812091827,2.64927744865417,-0.766161799430847,5,3410252567784,7786
1.28743076324463,2.04482531547546,-0.687991142272949,11,3410252627184,7786
0.996232092380524,1.57832825183868,-0.625891029834747,11,3410252700840,7786
0.943193435668945,1.49344801902771,-0.612887322902679,21,3410252717472,7786
NaN,NaN,NaN,NaN,NaN,NaN
-0.88550215959549,-1.17630255222321,1.08061540126801,12,3410258208408,7786
-1.66352486610413,-2.19606041908264,2.60903573036194,12,3410258407992,7786
-1.66740679740906,-2.20102190971375,2.62280941009521,17,3410258410368,7786
-0.32629069685936,-0.418695837259293,2.45927000045776,14,3410259365520,7786
-0.0486318804323673,-0.0629085376858711,3.00656223297119,46,3410259662520,7786
-0.0318183526396751,-0.0415604151785374,2.98959422111511,27,3410259676776,7786
0.0741452947258949,0.0924807637929916,3.03105282783508,30,3410259767064,7786
0.181737303733826,0.227833300828934,2.98993110656738,17,3410259859728,7786
0.18557333946228,0.232644930481911,2.96167540550232,14,3410259864480,7786
0.222483366727829,0.278883725404739,2.97105145454407,29,3410259895368,7786
0.226635038852692,0.284005552530289,2.65742444992065,10,3410259921504,7786
0.299856722354889,0.375226527452469,2.56616997718811,29,3410259999912,7786
0.772317886352539,0.951935172080994,2.11085796356201,32,3410260544016,7786
0.810130715370178,0.997405290603638,2.09601712226868,31,3410260582032,7786
0.891792237758636,1.09535658359528,2.06853604316711,28,3410260660440,7786
1.31068110466003,1.60605132579803,2.73667764663696,33,3410260738848,7786
1.468585729599,1.79448699951172,2.71767783164978,30,3410260831512,7786
1.52094972133636,1.8567259311676,2.70510482788086,29,3410260862400,7786
1.69696950912476,2.06561374664307,2.67368817329407,31,3410260957440,7786
1.72990298271179,2.10448050498962,2.66045308113098,29,3410260976448,7786
1.90142333507538,2.3071026802063,2.62175226211548,29,3410261061984,7786
2.09815859794617,2.53915691375732,2.58978080749512,25,3410261147520,7786
2.17571878433228,2.63033723831177,2.57052659988403,27,3410261180784,7786
2.26597189903259,2.73645830154419,2.55304789543152,25,3410261216424,7786
NaN,NaN,NaN,NaN,NaN,NaN
2.29125452041626,2.76618409156799,2.54876828193665,25,3410261225928,7786
2.43157029151917,2.93088173866272,2.51882314682007,23,3410261278200,7786
2.60965061187744,3.13957214355469,2.47851610183716,21,3410261339976,7786
2.73448896408081,3.28448367118835,2.4065887928009,25,3410261392248,7786
NaN,NaN,NaN,NaN,NaN,NaN
2.72508192062378,3.27007842063904,2.28954124450684,22,3410261423136,7786
2.71139359474182,3.24558019638062,2.0056140422821,23,3410261503920,7786
2.73980689048767,3.27671551704407,1.93282747268677,18,3410261532432,7786
0.820081412792206,0.966244101524353,0.154149949550629,12,3410262017136,7786
0.819399833679199,0.964803695678711,0.136768087744713,15,3410262038520,7786
1.89390134811401,2.18752360343933,-0.835632264614105,6,3410262658656,7786
1.36592078208923,1.57360422611237,-0.721380412578583,12,3410262741816,7786
1.14269924163818,1.3141998052597,-0.670543134212494,13,3410262796464,7786
1.09053719043732,1.25355780124664,-0.659717202186584,14,3410262813096,7786
0.956411778926849,1.09766960144043,-0.631459474563599,16,3410262862992,7786
NaN,NaN,NaN,NaN,NaN,NaN
0.840341091156006,0.962808012962341,-0.607103288173676,14,3410262917640,7786
-1.16266930103302,-1.11439609527588,2.81207060813904,56,3410268900408,7786
NaN,NaN,NaN,NaN,NaN,NaN
-0.328831017017365,-0.310644894838333,2.45645499229431,4,3410269439760,7786
-0.312752336263657,-0.295385986566544,2.43784928321838,7,3410269451640,7786
-0.0468197911977768,-0.044875655323267,3.04497170448303,28,3410269696368,7786
-0.0262384284287691,-0.025600228458643,2.96524047851562,42,3410269710624,7786
0.0589994564652443,0.0539011098444462,3.03114557266235,38,3410269772400,7786
NaN,NaN,NaN,NaN,NaN,NaN
0.191518276929855,0.176981657743454,2.69826078414917,21,3410269884072,7786
NaN,NaN,NaN,NaN,NaN,NaN
0.198014050722122,0.182988584041595,2.70562696456909,22,3410269888824,7786
NaN,NaN,NaN,NaN,NaN,NaN
0.310034066438675,0.286273509263992,2.65882182121277,18,3410269981488,7786
NaN,NaN,NaN,NaN,NaN,NaN
0.375068038702011,0.346190959215164,2.9592342376709,33,3410270002872,7786
NaN,NaN,NaN,NaN,NaN,NaN
0.436546295881271,0.401330769062042,2.07761931419373,57,3410270173944,7786
0.43895497918129,0.403520107269287,2.07729649543762,59,3410270176320,7786
1.07356834411621,0.971641004085541,2.01940560340881,25,3410270722800,7786
1.61460244655609,1.45708572864532,2.6723039150238,21,3410270820216,7786
1.70134389400482,1.53319108486176,2.64884829521179,29,3410270867736,7786
1.87611997127533,1.68625438213348,2.6117217540741,29,3410270955648,7786
1.99214971065521,1.78761041164398,2.58766436576843,30,3410271010296,7786
2.09053993225098,1.87335693836212,2.56418514251709,24,3410271055440,7786
NaN,NaN,NaN,NaN,NaN,NaN
2.26413941383362,2.02442979812622,2.52735662460327,25,3410271129096,7786
2.37495088577271,2.12062239646912,2.50041484832764,26,3410271174240,7786
2.45973610877991,2.19428253173828,2.48694896697998,23,3410271205128,7786
2.69218730926514,2.39562201499939,2.4350163936615,23,3410271288288,7786
0.984974026679993,0.874205470085144,0.790501654148102,12,3410271373824,7786
0.927693486213684,0.82176685333252,0.677650928497314,9,3410271437976,7786
0.899644136428833,0.796173691749573,0.626983225345612,10,3410271468864,7786
0.908784985542297,0.78866720199585,0.095001757144928,18,3410272110384,7786
0.976739943027496,0.845601499080658,0.0382902435958385,12,3410272188792,7786
0.989191949367523,0.855318784713745,0.00562978629022837,10,3410272229184,7786
0.993309140205383,0.858627736568451,-0.00217113550752401,16,3410272238688,7786
0.970173954963684,0.836240112781525,-0.0766218900680542,22,3410272331352,7786
NaN,NaN,NaN,NaN,NaN,NaN
0.971428573131561,0.835237085819244,-0.142013177275658,29,3410272412136,7786
0.980475544929504,0.840726017951965,-0.21574567258358,22,3410272500048,7786
0.972175180912018,0.831953108310699,-0.267023414373398,18,3410272564200,7786
0.985437750816345,0.841128587722778,-0.341698914766312,38,3410272647360,7786
NaN,NaN,NaN,NaN,NaN,NaN
0.979197978973389,0.835617423057556,-0.345663368701935,33,3410272654488,7786
0.980096876621246,0.835890412330627,-0.362404942512512,29,3410272673496,7786
0.977103054523468,0.831736445426941,-0.415251940488815,40,3410272735272,7786
0.979132890701294,0.833217561244965,-0.424541711807251,33,3410272744776,7786
0.972638010978699,0.825913846492767,-0.483397543430328,33,3410272813680,7786
0.991114497184753,0.841228544712067,-0.505818486213684,39,3410272827936,7786
0.98225861787796,0.833093225955963,-0.523360848426819,44,3410272851696,7786
0.974332630634308,0.823977172374725,-0.607057154178619,5,3410272944360,7786
0.961394608020782,0.811884701251984,-0.642918705940247,17,3410272989504,7786
-2.78050398826599,-2.00424027442932,2.19154405593872,13,3410278157304,7787
-2.76409196853638,-1.9870126247406,2.44297528266907,38,3410278242840,7787
-2.75781607627869,-1.98160541057587,2.48330187797546,38,3410278257096,7787
-2.75454330444336,-1.97672200202942,2.61346292495728,40,3410278297488,7787
NaN,NaN,NaN,NaN,NaN,NaN
-2.73779201507568,-1.95968163013458,2.8782525062561,41,3410278378272,7787
-2.74085760116577,-1.96143364906311,2.90740656852722,40,3410278385400,7787
-2.72001004219055,-1.94388687610626,3.04395270347595,40,3410278428168,7787
-2.71826601028442,-1.94118404388428,3.13343143463135,58,3410278451928,7787
-2.71599626541138,-1.93927240371704,3.14938879013062,59,3410278456680,7787
-2.69880652427673,-1.92238485813141,3.43963837623596,44,3410278532712,7787
-1.76829493045807,-1.25496983528137,2.60715532302856,23,3410278649136,7787
-1.73448324203491,-1.23005628585815,2.63550114631653,80,3410278672896,7787
-1.65936827659607,-1.17355310916901,2.82411527633667,83,3410278760808,7787
-1.40709125995636,-0.993367850780487,2.58321523666382,62,3410278817832,7787
-1.3458137512207,-0.949265718460083,2.56824016571045,63,3410278846344,7787
-1.19298231601715,-0.839487850666046,2.53267359733582,74,3410278922376,7787
-1.09484994411469,-0.768858790397644,2.56428098678589,75,3410278988904,7787
-1.11458194255829,-0.782317459583282,2.67774367332458,72,3410279005536,7787
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
-0.965997099876404,-0.675834655761719,2.76182723045349,69,3410279112456,7787
-0.393174976110458,-0.272568672895432,2.422283411026,6,3410279445096,7787
-0.0393400266766548,-0.0279574934393167,2.95921993255615,20,3410279730216,7787
0.0305289961397648,0.019827077165246,3.03549289703369,41,3410279775360,7787
NaN,NaN,NaN,NaN,NaN,NaN
0.0641718730330467,0.0427983552217484,3.03707313537598,40,3410279796744,7787
0.220927938818932,0.14944314956665,2.70297288894653,21,3410279913168,7787
0.224115669727325,0.151601761579514,2.70082521438599,21,3410279915544,7787
0.363725215196609,0.245447486639023,2.08865213394165,66,3410280086616,7787
NaN,NaN,NaN,NaN,NaN,NaN
0.378810167312622,0.255554050207138,2.09733772277832,111,3410280098496,7787
NaN,NaN,NaN,NaN,NaN,NaN
0.753183662891388,0.506107032299042,2.86377286911011,56,3410280245808,7787
0.757918655872345,0.509253978729248,2.86688017845154,110,3410280248184,7787
1.16492736339569,0.771184504032135,1.99593472480774,27,3410280730512,7787
1.22021758556366,0.80674421787262,1.98111462593079,26,3410280770904,7787
1.278364777565,0.844094097614288,1.96838939189911,24,3410280811296,7787
1.28759181499481,0.849991977214813,1.96428668498993,23,3410280818424,7787
1.87389814853668,1.23410618305206,2.60004210472107,28,3410280892080,7787
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
2.36554646492004,1.54676330089569,2.48037981987,18,3410281113048,7787
2.49406123161316,1.62814140319824,2.45329618453979,18,3410281162944,7787
1.11834478378296,0.728419721126556,1.0058286190033,9,3410281231848,7787
NaN,NaN,NaN,NaN,NaN,NaN
1.0973207950592,0.713001370429993,0.894588470458984,12,3410281305504,7787
1.12089478969574,0.727523326873779,0.87319028377533,13,3410281338768,7787
NaN,NaN,NaN,NaN,NaN,NaN
1.15023100376129,0.744580805301666,0.799408257007599,10,3410281419552,7787
1.15890276432037,0.75013542175293,0.802662551403046,10,3410281421928,7787
3.37300205230713,2.18139696121216,2.24832057952881,18,3410281448064,7787
3.42655873298645,2.21516370773315,2.24401116371155,16,3410281459944,7787
1.19287955760956,0.755148112773895,0.153205469250679,11,3410282089584,7787
NaN,NaN,NaN,NaN,NaN,NaN
1.17025363445282,0.739405274391174,0.100321091711521,19,3410282146608,7787
4.88390970230103,3.07792115211487,0.142509117722511,24,3410282222640,7787
1.2767071723938,0.802280843257904,-0.04365199431777,6,3410282308176,7787
NaN,NaN,NaN,NaN,NaN,NaN
1.28030776977539,0.80305677652359,-0.0956433117389679,9,3410282362824,7787
1.2882513999939,0.80595600605011,-0.169161602854729,8,3410282438856,7787
1.28807401657104,0.804998457431793,-0.198931828141212,7,3410282469744,7787
1.28294014930725,0.799325525760651,-0.28573352098465,5,3410282560032,7787
1.26428961753845,0.785916149616241,-0.346251547336578,9,3410282626560,7787
1.2612978219986,0.782207489013672,-0.413508117198944,9,3410282695464,7787
1.26975154876709,0.786487340927124,-0.45232892036438,9,3410282731104,7787
1.26160049438477,0.780992150306702,-0.46629673242569,8,3410282747736,7787
1.25145733356476,0.774586498737335,-0.467348545789719,8,3410282752488,7787
1.26196610927582,0.780835688114166,-0.480981558561325,6,3410282761992,7787
1.27049422264099,0.785212993621826,-0.518732786178589,4,3410282795256,7787
-1.18761026859283,-0.632505238056183,-0.127955257892609,19,3410287124328,7787
-1.41726267337799,-0.752565503120422,-0.0709750354290009,16,3410287205112,7787
-1.53643536567688,-0.814915239810944,-0.0432291924953461,15,3410287236000,7787
-1.59222507476807,-0.844060897827148,-0.028692590072751,15,3410287250256,7787
-1.88100111484528,-0.995045065879822,0.0421457104384899,12,3410287307280,7787
-2.12121891975403,-1.12064158916473,0.101131543517113,14,3410287342920,7787
-2.51427960395813,-1.32445001602173,0.260034471750259,34,3410287421328,7787
-2.45292997360229,-1.28726017475128,0.433571875095367,27,3410287523496,7787
-2.42230558395386,-1.2692905664444,0.499213188886642,28,3410287563888,7787
-2.2255277633667,-1.1536203622818,0.953998267650604,34,3410287856136,7787
NaN,NaN,NaN,NaN,NaN,NaN
-2.19686794281006,-1.13705933094025,1.01379024982452,32,3410287896528,7787
-2.18658709526062,-1.13113975524902,1.03470861911774,32,3410287910784,7787
-3.39784979820251,-1.75309228897095,1.81187641620636,40,3410287982064,7787
-3.3878173828125,-1.74668323993683,1.86216044425964,38,3410288001072,7787
-3.37669634819031,-1.73772716522217,2.00469493865967,40,3410288050968,7787
-3.37199211120605,-1.73331677913666,2.09620833396912,39,3410288081856,7787
-3.36589050292969,-1.72895920276642,2.15133142471313,36,3410288100864,7787
-3.35506296157837,-1.72020614147186,2.30240345001221,40,3410288150760,7787
-3.26207423210144,-1.6509770154953,3.52417230606079,22,3410288500032,7787
-3.13213062286377,-1.57936131954193,3.83206677436829,22,3410288599824,7787
-3.06284832954407,-1.54347586631775,3.82612872123718,33,3410288616456,7787
-2.78745985031128,-1.40161597728729,3.75258636474609,27,3410288675856,7787
-2.59228587150574,-1.30119180679321,3.70778632164001,26,3410288723376,7787
NaN,NaN,NaN,NaN,NaN,NaN
-2.49600219726562,-1.25176525115967,3.68106150627136,25,3410288747136,7787
-1.52384173870087,-0.761485576629639,2.5557107925415,99,3410288844552,7787
-1.45183706283569,-0.723362505435944,2.72260618209839,94,3410288925336,7787
-1.42651534080505,-0.709947049617767,2.79620742797852,91,3410288956224,7787
-1.09971809387207,-0.545288443565369,2.51573657989502,72,3410289058392,7787
-0.958456039428711,-0.473997235298157,2.47511100769043,77,3410289132048,7787
-0.951879620552063,-0.470626205205917,2.48847627639771,54,3410289139176,7787
-0.804515302181244,-0.396579772233963,2.45929741859436,49,3410289224712,7787
-0.811034977436066,-0.399435758590698,2.61083459854126,76,3410289250848,7787
-0.638025879859924,-0.313263535499573,2.51637411117554,14,3410289343512,7787
-0.480160683393478,-0.235042378306389,2.47462296485901,80,3410289443304,7787
-0.467587918043137,-0.228827953338623,2.4811999797821,103,3410289452808,7787
-0.383484899997711,-0.187403097748756,2.47052526473999,11,3410289509832,7787
-0.0195555649697781,-0.0104350605979562,3.02919101715088,38,3410289771192,7787
-0.00330834067426622,-0.00261161290109158,3.03453755378723,28,3410289780696,7787
0.0130579145625234,0.00525863189250231,3.05382490158081,46,3410289790200,7787
0.0171616319566965,0.00723236287012696,3.05497145652771,44,3410289792576,7787
0.266661286354065,0.126575395464897,2.99015259742737,21,3410289939888,7787
0.269099563360214,0.127735987305641,2.9722363948822,22,3410289942264,7787
NaN,NaN,NaN,NaN,NaN,NaN
0.244037672877312,0.115831717848778,2.07163548469543,13,3410289989784,7787
0.319545894861221,0.151521876454353,2.09939980506897,24,3410290049184,7787
0.385881006717682,0.182730078697205,2.09409070014954,71,3410290103832,7787
0.697630524635315,0.329391360282898,2.87487316131592,60,3410290201248,7787
0.792511284351349,0.373484551906586,2.85330891609192,67,3410290258272,7787
0.959222078323364,0.450479686260223,2.81160140037537,87,3410290358064,7787
0.97878897190094,0.459473550319672,2.80527257919312,88,3410290369944,7787
NaN,NaN,NaN,NaN,NaN,NaN
1.07888352870941,0.505372583866119,2.77815198898315,81,3410290429344,7787
1.13061916828156,0.529053092002869,2.77296924591064,89,3410290457856,7787
1.29112589359283,0.596701741218567,1.95705151557922,24,3410290785744,7787
1.36177241802216,0.628194093704224,1.93929755687714,22,3410290833264,7787
1.41156554222107,0.650382697582245,1.93133687973022,22,3410290864152,7787
NaN,NaN,NaN,NaN,NaN,NaN
1.95517766475677,0.899770081043243,2.57102465629578,22,3410290895040,7787
2.08853840827942,0.958824098110199,2.5387282371521,20,3410290956816,7787
2.18393039703369,1.00102996826172,2.52255320549011,21,3410290997208,7787
NaN,NaN,NaN,NaN,NaN,NaN
2.356276512146,1.07649528980255,2.45068454742432,16,3410291080368,7787
2.50584506988525,1.14246392250061,2.4394199848175,21,3410291132640,7787
2.70685172080994,1.23038911819458,2.39092493057251,22,3410291208672,7787
2.39300203323364,1.08341205120087,1.85436677932739,23,3410291308464,7787
6.06625366210938,2.67201590538025,1.27649402618408,33,3410291985624,7787
6.05691432952881,2.66268539428711,1.07083976268768,44,3410292033144,7787
NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN
6.02897119522095,2.6402759552002,0.676150918006897,46,3410292125808,7787
6.01531505584717,2.63144612312317,0.565975606441498,47,3410292151944,7787
5.97824001312256,2.60287022590637,0.0945580527186394,53,3410292265992,7787
5.9685378074646,2.59607577323914,-0.00255297031253576,50,3410292289752,7787
1.84800446033478,0.800545036792755,-0.123922817409039,16,3410292387168,7787
2.46210527420044,1.06380987167358,-0.269585847854614,11,3410292448944,7787
2.52468919754028,1.09052407741547,-0.288842409849167,5,3410292456072,7787
NaN,NaN,NaN,NaN,NaN,NaN
3.02306604385376,1.30423057079315,-0.405402153730392,5,3410292484584,7787
4.97629690170288,2.14454531669617,-0.757527053356171,29,3410292510720,7787
4.8784966468811,2.1002938747406,-0.8233442902565,4,3410292534480,7787
2.74432349205017,1.17746293544769,-0.619115889072418,99,3410292615264,7787
2.23106288909912,0.953779995441437,-0.640378057956696,5,3410292700800,7787
1.64128756523132,0.693705379962921,-0.80606997013092,7,3410292966912,7787
1.35764336585999,0.572173893451691,-0.741943120956421,27,3410293033440,7787
1.16825461387634,0.49109011888504,-0.698495864868164,32,3410293092840,7787
NaN,NaN,NaN,NaN,NaN,NaN
-1.14028334617615,-0.401053607463837,-0.130748510360718,17,3410297132040,7787
-1.1914473772049,-0.418610692024231,-0.119513742625713,18,3410297153424,7787
-1.2291567325592,-0.431458234786987,-0.107655063271523,19,3410297172432,7787
-1.26867008209229,-0.445017546415329,-0.0990309715270996,16,3410297186688,7787
-1.27448499202728,-0.446953266859055,-0.0954421833157539,15,3410297191440,7787
-1.42829430103302,-0.499670207500458,-0.059505071491003,16,3410297241336,7787
-1.60820031166077,-0.561298251152039,-0.0162638202309608,13,3410297288856,7787
-1.67027485370636,-0.582623779773712,-0.00373037019744515,14,3410297300736,7787
